uri,code,title,class_kind,semantic_level,depth,is_leaf,is_three_character_code,is_terminal_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,final_code,final_title
http://id.who.int/icd/release/10/2019/A80.9,A80.9,"Acute poliomyelitis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A80,Acute poliomyelitis,A80.9,"Acute poliomyelitis, unspecified"
http://id.who.int/icd/release/10/2019/A81,A81,Atypical virus infections of central nervous system,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A81,Atypical virus infections of central nervous system,,
http://id.who.int/icd/release/10/2019/A81.0,A81.0,Creutzfeldt-Jakob disease,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A81,Atypical virus infections of central nervous system,A81.0,Creutzfeldt-Jakob disease
http://id.who.int/icd/release/10/2019/A81.1,A81.1,Subacute sclerosing panencephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A81,Atypical virus infections of central nervous system,A81.1,Subacute sclerosing panencephalitis
http://id.who.int/icd/release/10/2019/A81.2,A81.2,Progressive multifocal leukoencephalopathy,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A81,Atypical virus infections of central nervous system,A81.2,Progressive multifocal leukoencephalopathy
http://id.who.int/icd/release/10/2019/A81.8,A81.8,Other atypical virus infections of central nervous system,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A81,Atypical virus infections of central nervous system,A81.8,Other atypical virus infections of central nervous system
http://id.who.int/icd/release/10/2019/A81.9,A81.9,"Atypical virus infection of central nervous system, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A81,Atypical virus infections of central nervous system,A81.9,"Atypical virus infection of central nervous system, unspecified"
http://id.who.int/icd/release/10/2019/A82,A82,Rabies,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A82,Rabies,,
http://id.who.int/icd/release/10/2019/A82.0,A82.0,Sylvatic rabies,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A82,Rabies,A82.0,Sylvatic rabies
http://id.who.int/icd/release/10/2019/A82.1,A82.1,Urban rabies,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A82,Rabies,A82.1,Urban rabies
http://id.who.int/icd/release/10/2019/A82.9,A82.9,"Rabies, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A82,Rabies,A82.9,"Rabies, unspecified"
http://id.who.int/icd/release/10/2019/A83,A83,Mosquito-borne viral encephalitis,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,,
http://id.who.int/icd/release/10/2019/A83.0,A83.0,Japanese encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.0,Japanese encephalitis
http://id.who.int/icd/release/10/2019/A83.1,A83.1,Western equine encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.1,Western equine encephalitis
http://id.who.int/icd/release/10/2019/A83.2,A83.2,Eastern equine encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.2,Eastern equine encephalitis
http://id.who.int/icd/release/10/2019/A83.3,A83.3,St Louis encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.3,St Louis encephalitis
http://id.who.int/icd/release/10/2019/A83.4,A83.4,Australian encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.4,Australian encephalitis
http://id.who.int/icd/release/10/2019/A83.5,A83.5,California encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.5,California encephalitis
http://id.who.int/icd/release/10/2019/A83.6,A83.6,Rocio virus disease,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.6,Rocio virus disease
http://id.who.int/icd/release/10/2019/A83.8,A83.8,Other mosquito-borne viral encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.8,Other mosquito-borne viral encephalitis
http://id.who.int/icd/release/10/2019/A83.9,A83.9,"Mosquito-borne viral encephalitis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A83,Mosquito-borne viral encephalitis,A83.9,"Mosquito-borne viral encephalitis, unspecified"
http://id.who.int/icd/release/10/2019/A84,A84,Tick-borne viral encephalitis,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A84,Tick-borne viral encephalitis,,
http://id.who.int/icd/release/10/2019/A84.0,A84.0,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A84,Tick-borne viral encephalitis,A84.0,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis]
http://id.who.int/icd/release/10/2019/A84.1,A84.1,Central European tick-borne encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A84,Tick-borne viral encephalitis,A84.1,Central European tick-borne encephalitis
http://id.who.int/icd/release/10/2019/A84.8,A84.8,Other tick-borne viral encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A84,Tick-borne viral encephalitis,A84.8,Other tick-borne viral encephalitis
http://id.who.int/icd/release/10/2019/A84.9,A84.9,"Tick-borne viral encephalitis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A84,Tick-borne viral encephalitis,A84.9,"Tick-borne viral encephalitis, unspecified"
http://id.who.int/icd/release/10/2019/A85,A85,"Other viral encephalitis, not elsewhere classified",category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A85,"Other viral encephalitis, not elsewhere classified",,
http://id.who.int/icd/release/10/2019/A85.0,A85.0,Enteroviral encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A85,"Other viral encephalitis, not elsewhere classified",A85.0,Enteroviral encephalitis
http://id.who.int/icd/release/10/2019/A85.1,A85.1,Adenoviral encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A85,"Other viral encephalitis, not elsewhere classified",A85.1,Adenoviral encephalitis
http://id.who.int/icd/release/10/2019/A85.2,A85.2,"Arthropod-borne viral encephalitis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A85,"Other viral encephalitis, not elsewhere classified",A85.2,"Arthropod-borne viral encephalitis, unspecified"
http://id.who.int/icd/release/10/2019/A85.8,A85.8,Other specified viral encephalitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A85,"Other viral encephalitis, not elsewhere classified",A85.8,Other specified viral encephalitis
http://id.who.int/icd/release/10/2019/A86,A86,Unspecified viral encephalitis,category,three_character,3,true,true,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A86,Unspecified viral encephalitis,A86,Unspecified viral encephalitis
http://id.who.int/icd/release/10/2019/A87,A87,Viral meningitis,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A87,Viral meningitis,,
http://id.who.int/icd/release/10/2019/A87.0,A87.0,Enteroviral meningitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A87,Viral meningitis,A87.0,Enteroviral meningitis
http://id.who.int/icd/release/10/2019/A87.1,A87.1,Adenoviral meningitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A87,Viral meningitis,A87.1,Adenoviral meningitis
http://id.who.int/icd/release/10/2019/A87.2,A87.2,Lymphocytic choriomeningitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A87,Viral meningitis,A87.2,Lymphocytic choriomeningitis
http://id.who.int/icd/release/10/2019/A87.8,A87.8,Other viral meningitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A87,Viral meningitis,A87.8,Other viral meningitis
http://id.who.int/icd/release/10/2019/A87.9,A87.9,"Viral meningitis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A87,Viral meningitis,A87.9,"Viral meningitis, unspecified"
http://id.who.int/icd/release/10/2019/A88,A88,"Other viral infections of central nervous system, not elsewhere classified",category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A88,"Other viral infections of central nervous system, not elsewhere classified",,
http://id.who.int/icd/release/10/2019/A88.0,A88.0,Enteroviral exanthematous fever [Boston exanthem],category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A88,"Other viral infections of central nervous system, not elsewhere classified",A88.0,Enteroviral exanthematous fever [Boston exanthem]
http://id.who.int/icd/release/10/2019/A88.1,A88.1,Epidemic vertigo,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A88,"Other viral infections of central nervous system, not elsewhere classified",A88.1,Epidemic vertigo
http://id.who.int/icd/release/10/2019/A88.8,A88.8,Other specified viral infections of central nervous system,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A88,"Other viral infections of central nervous system, not elsewhere classified",A88.8,Other specified viral infections of central nervous system
http://id.who.int/icd/release/10/2019/A89,A89,Unspecified viral infection of central nervous system,category,three_character,3,true,true,true,I,Certain infectious and parasitic diseases,A80-A89,Viral infections of the central nervous system,A89,Unspecified viral infection of central nervous system,A89,Unspecified viral infection of central nervous system
http://id.who.int/icd/release/10/2019/A92-A99,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,block,block,2,false,false,false,I,Certain infectious and parasitic diseases,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,,,,
http://id.who.int/icd/release/10/2019/A92,A92,Other mosquito-borne viral fevers,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,A92,Other mosquito-borne viral fevers,,
http://id.who.int/icd/release/10/2019/A92.0,A92.0,Chikungunya virus disease,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,A92,Other mosquito-borne viral fevers,A92.0,Chikungunya virus disease
http://id.who.int/icd/release/10/2019/A92.1,A92.1,O'nyong-nyong fever,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,A92,Other mosquito-borne viral fevers,A92.1,O'nyong-nyong fever
http://id.who.int/icd/release/10/2019/A92.2,A92.2,Venezuelan equine fever,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A92-A99,Arthropod-borne viral fevers and viral haemorrhagic fevers,A92,Other mosquito-borne viral fevers,A92.2,Venezuelan equine fever
