code,title,node_type,semantic_level,parent_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,has_children,is_leaf,is_three_character_code,is_detailed_code,is_coding_selectable,sex_selectable,age_group_selectable,policy_status,restriction_note
M18.5,Other secondary arthrosis of first carpometacarpal joint,category,detailed_code,M18,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M18,Arthrosis of first carpometacarpal joint,false,true,false,true,,,,unreviewed,
M18.9,"Arthrosis of first carpometacarpal joint, unspecified",category,detailed_code,M18,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M18,Arthrosis of first carpometacarpal joint,false,true,false,true,,,,unreviewed,
M19,Other arthrosis,category,three_character,M15-M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,true,false,true,false,,,,unreviewed,
M19.0,Primary arthrosis of other joints,category,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.1,Post-traumatic arthrosis of other joints,category,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.2,Other secondary arthrosis,category,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.8,Other specified arthrosis,category,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.9,"Arthrosis, unspecified",category,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.3,Other arthrosis : Forearm,modifiedcategory,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.4,Other arthrosis : Hand,modifiedcategory,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.5,Other arthrosis : Pelvic region and thigh,modifiedcategory,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.6,Other arthrosis : Lower leg,modifiedcategory,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M19.7,Other arthrosis : Ankle and foot,modifiedcategory,detailed_code,M19,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M19,Other arthrosis,false,true,false,true,,,,unreviewed,
M20-M25,Other joint disorders,block,block,M00-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,,,true,false,false,false,,,,unreviewed,
M20,Acquired deformities of fingers and toes,category,three_character,M20-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,true,false,true,false,,,,unreviewed,
M20.0,Deformity of finger(s),category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M20.1,Hallux valgus (acquired),category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M20.2,Hallux rigidus,category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M20.3,Other deformity of hallux (acquired),category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M20.4,Other hammer toe(s) (acquired),category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M20.5,Other deformities of toe(s) (acquired),category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M20.6,"Acquired deformity of toe(s), unspecified",category,detailed_code,M20,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M20,Acquired deformities of fingers and toes,false,true,false,true,,,,unreviewed,
M21,Other acquired deformities of limbs,category,three_character,M20-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,true,false,true,false,,,,unreviewed,
M21.0,"Valgus deformity, not elsewhere classified",category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.1,"Varus deformity, not elsewhere classified",category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.2,Flexion deformity,category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.3,Wrist or foot drop (acquired),category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.4,Flat foot [pes planus] (acquired),category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.5,"Acquired clawhand, clubhand, clawfoot and clubfoot",category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.6,Other acquired deformities of ankle and foot,category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.7,Unequal limb length (acquired),category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.8,Other specified acquired deformities of limbs,category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M21.9,"Acquired deformity of limb, unspecified",category,detailed_code,M21,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M21,Other acquired deformities of limbs,false,true,false,true,,,,unreviewed,
M22,Disorders of patella,category,three_character,M20-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,true,false,true,false,,,,unreviewed,
M22.0,Recurrent dislocation of patella,category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M22.1,Recurrent subluxation of patella,category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M22.2,Patellofemoral disorders,category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M22.3,Other derangements of patella,category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M22.4,Chondromalacia patellae,category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M22.8,Other disorders of patella,category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M22.9,"Disorder of patella, unspecified",category,detailed_code,M22,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M22,Disorders of patella,false,true,false,true,,,,unreviewed,
M23,Internal derangement of knee,category,three_character,M20-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,true,false,true,false,,,,unreviewed,
M23.0,Cystic meniscus,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.1,Discoid meniscus (congenital),category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.2,Derangement of meniscus due to old tear or injury,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.3,Other meniscus derangements,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.4,Loose body in knee,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.5,Chronic instability of knee,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.6,Other spontaneous disruption of ligament(s) of knee,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.8,Other internal derangements of knee,category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.9,"Internal derangement of knee, unspecified",category,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M23.7,Internal derangement of knee : Capsular ligament,modifiedcategory,detailed_code,M23,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M23,Internal derangement of knee,false,true,false,true,,,,unreviewed,
M24,Other specific joint derangements,category,three_character,M20-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,true,false,true,false,,,,unreviewed,
M24.0,Loose body in joint,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.1,Other articular cartilage disorders,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.2,Disorder of ligament,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.3,"Pathological dislocation and subluxation of joint, not elsewhere classified",category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.4,Recurrent dislocation and subluxation of joint,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.5,Contracture of joint,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.6,Ankylosis of joint,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.7,Protrusio acetabuli,category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.8,"Other specific joint derangements, not elsewhere classified",category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M24.9,"Joint derangement, unspecified",category,detailed_code,M24,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M24,Other specific joint derangements,false,true,false,true,,,,unreviewed,
M25,"Other joint disorders, not elsewhere classified",category,three_character,M20-M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M25,"Other joint disorders, not elsewhere classified",true,false,true,false,,,,unreviewed,
M25.0,Haemarthrosis,category,detailed_code,M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M25,"Other joint disorders, not elsewhere classified",false,true,false,true,,,,unreviewed,
M25.1,Fistula of joint,category,detailed_code,M25,XIII,Diseases of the musculoskeletal system and connective tissue,M00-M25,Arthropathies,M25,"Other joint disorders, not elsewhere classified",false,true,false,true,,,,unreviewed,
