code,title,chapter_no,selectable,sex,age,rule,restriction_rule,residual,leaf,flags
QE31.Z,"Insufficient social welfare support, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE3Y,Other specified problems associated with social insurance or welfare,24,no,,,excluded_chapter,,yes,yes,
QE3Z,"Problems associated with social insurance or welfare, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE40,Problem associated with conviction in civil or criminal proceedings without imprisonment,24,no,,,excluded_chapter,,no,yes,
QE41,Problem associated with imprisonment or other incarceration,24,no,,,excluded_chapter,,no,yes,
QE42,Problem associated with release from prison,24,no,,,excluded_chapter,,no,yes,
QE4Y,Other specified problems associated with the justice system,24,no,,,excluded_chapter,,yes,yes,
QE4Z,"Problems associated with the justice system, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE50,Problem associated with interpersonal interactions,24,no,,,excluded_chapter,,no,no,
QE50.0,Problem associated with relationship with friend,24,no,,,excluded_chapter,,no,yes,
QE50.1,Relationships with teachers or classmates,24,no,,,excluded_chapter,,no,no,
QE50.10,Dissatisfaction with school environment,24,no,,,excluded_chapter,,no,yes,
QE50.1Y,Other specified relationships with teachers or classmates,24,no,,,excluded_chapter,,yes,yes,
QE50.1Z,"Relationships with teachers or classmates, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE50.2,Problem associated with relationships with people at work,24,no,,,excluded_chapter,,no,yes,
QE50.3,"Relationships with neighbours, tenant or landlord",24,no,,,excluded_chapter,,no,yes,
QE50.4,"Relationship with parents, in-laws or other family members",24,no,,,excluded_chapter,,no,yes,
QE50.5,Discord with counsellors,24,no,,,excluded_chapter,,no,yes,
QE50.6,Inadequate social skills,24,no,,,excluded_chapter,,no,yes,
QE50.7,Personality difficulty,24,no,,,excluded_chapter,,no,yes,
QE50.Y,Other specified problem associated with interpersonal interactions,24,no,,,excluded_chapter,,yes,yes,
QE51,Problem associated with interactions with spouse or partner,24,no,,,excluded_chapter,,no,no,
QE51.0,Relationship distress with spouse or partner,24,no,,,excluded_chapter,,no,yes,
QE51.1,History of spouse or partner violence,24,no,,,excluded_chapter,,no,yes,
QE51.Y,Other specified problem associated with interactions with spouse or partner,24,no,,,excluded_chapter,,yes,yes,
QE51.Z,"Problem associated with interactions with spouse or partner, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE52,Problem associated with interpersonal interactions in childhood,24,no,,,excluded_chapter,,no,no,
QE52.0,Caregiver-child relationship problem,24,no,,,excluded_chapter,,no,yes,
QE52.1,Loss of love relationship in childhood,24,no,,,excluded_chapter,,no,yes,
QE52.Y,Other specified problem associated with interpersonal interactions in childhood,24,no,,,excluded_chapter,,yes,yes,
QE52.Z,"Problem associated with interpersonal interactions in childhood, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE5Y,Other specified problems associated with relationships,24,no,,,excluded_chapter,,yes,yes,
QE5Z,"Problems associated with relationships, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE60,Absence of family member,24,no,,,excluded_chapter,,no,yes,
QE61,Disappearance or death of family member,24,no,,,excluded_chapter,,no,no,
QE61.0,Loss or death of child,24,no,,,excluded_chapter,,no,yes,
QE61.Y,Disappearance or death of other family member,24,no,,,excluded_chapter,,yes,yes,
QE62,Uncomplicated bereavement,24,no,,,excluded_chapter,,no,yes,
QE6Y,"Other specified problems associated with absence, loss or death of others",24,no,,,excluded_chapter,,yes,yes,
QE6Z,"Problems associated with absence, loss or death of others, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE70,"Problems related to primary support group, including family circumstances",24,no,,,excluded_chapter,,no,no,
QE70.0,Inadequate family support,24,no,,,excluded_chapter,,no,yes,
QE70.1,Disruption of family by separation or divorce,24,no,,,excluded_chapter,,no,yes,
QE70.2,Dependent relative needing care at home,24,no,,,excluded_chapter,,no,yes,
QE70.Z,"Problems related to primary support group, including family circumstances, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE80,Victim of crime or terrorism,24,no,,,excluded_chapter,,no,yes,
QE81,"Exposure to disaster, war or other hostilities",24,no,,,excluded_chapter,,no,yes,
QE82,Personal history of maltreatment,24,no,,,excluded_chapter,,no,no,
QE82.0,Personal history of physical abuse,24,no,,,excluded_chapter,,no,yes,
QE82.1,Personal history of sexual abuse,24,no,,,excluded_chapter,,no,yes,
QE82.2,Personal history of psychological abuse,24,no,,,excluded_chapter,,no,yes,
QE82.3,Personal history of neglect,24,no,,,excluded_chapter,,no,yes,
QE82.Y,Other specified personal history of maltreatment,24,no,,,excluded_chapter,,yes,yes,
QE82.Z,"Personal history of maltreatment, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE83,Personal frightening experience in childhood,24,no,,,excluded_chapter,,no,yes,
QE84,Acute stress reaction,24,no,,,excluded_chapter,,no,yes,
QE8Y,Other specified problems associated with harmful or traumatic events,24,no,,,excluded_chapter,,yes,yes,
QE8Z,"Problems associated with harmful or traumatic events, unspecified",24,no,,,excluded_chapter,,yes,yes,
QE90,Inadequate parental supervision or control,24,no,,,excluded_chapter,,no,yes,
QE91,Parental overprotection,24,no,,,excluded_chapter,,no,yes,
QE92,Altered pattern of family relationships in childhood,24,no,,,excluded_chapter,,no,yes,
QE93,Removal from home in childhood,24,no,,,excluded_chapter,,no,yes,
QE94,Institutional upbringing,24,no,,,excluded_chapter,,no,yes,
QE95,Inappropriate parental pressure or other abnormal qualities of upbringing,24,no,,,excluded_chapter,,no,yes,
QE96,Events resulting in loss of self-esteem in childhood,24,no,,,excluded_chapter,,no,yes,
QE9Y,Other specified problems associated with upbringing,24,no,,,excluded_chapter,,yes,yes,
QE9Z,"Problems associated with upbringing, unspecified",24,no,,,excluded_chapter,,yes,yes,
QF00,Acquired absence of limb,24,no,,,excluded_chapter,,no,yes,
QF01,Acquired absence of organs,24,no,,,excluded_chapter,,no,no,
QF01.0,Acquired absence of breast,24,no,,,excluded_chapter,,no,yes,
QF01.1,Acquired absence of genital organs,24,no,,,excluded_chapter,,no,no,
QF01.10,Acquired absence of female genital organs,24,no,,,excluded_chapter,,no,yes,
QF01.11,Acquired absence of male genital organs,24,no,,,excluded_chapter,,no,yes,
QF01.Y,Other specified acquired absence of organs,24,no,,,excluded_chapter,,yes,yes,
QF01.Z,"Acquired absence of organs, unspecified",24,no,,,excluded_chapter,,yes,yes,
QF0Y,Other specified acquired absence of body structure,24,no,,,excluded_chapter,,yes,yes,
QF0Z,"Acquired absence of body structure, unspecified",24,no,,,excluded_chapter,,yes,yes,
QF10,Limited function or disability of body organ or system,24,no,,,excluded_chapter,,no,yes,
QF20,Difficulty or need for assistance with learning,24,no,,,excluded_chapter,,no,yes,
QF21,Difficulty or need for assistance with general life tasks or life management,24,no,,,excluded_chapter,,no,yes,
QF22,Difficulty or need for assistance with communication,24,no,,,excluded_chapter,,no,yes,
QF23,Difficulty or need for assistance with mobility,24,no,,,excluded_chapter,,no,yes,
QF24,Difficulty or need for assistance with self-care,24,no,,,excluded_chapter,,no,yes,
QF25,Difficulty or need for assistance with relationships,24,no,,,excluded_chapter,,no,yes,
QF26,Difficulty or need for assistance with household tasks,24,no,,,excluded_chapter,,no,yes,
QF27,Difficulty or need for assistance at home and no other household member able to render care,24,no,,,excluded_chapter,,no,yes,
QF28,Difficulty or need for assistance with work activities,24,no,,,excluded_chapter,,no,yes,
QF29,Difficulty or need for assistance with major areas of life,24,no,,,excluded_chapter,,no,yes,
QF2A,Difficulty or need for assistance with community participation,24,no,,,excluded_chapter,,no,yes,
QF2B,Need for continuous supervision,24,no,,,excluded_chapter,,no,yes,
QF2Y,Difficulty or need for assistance with other specified activity,24,no,,,excluded_chapter,,yes,yes,
QF2Z,Difficulty or need for assistance with unspecified activity,24,no,,,excluded_chapter,,yes,yes,
QF4Y,Other specified factors influencing health status or contact with health services,24,no,,,excluded_chapter,,yes,yes,
QF4Z,"Factors influencing health status or contact with health services, unspecified",24,no,,,excluded_chapter,,yes,yes,
RA00,Conditions of uncertain aetiology and emergency use,25,no,,,excluded_emergency,,no,no,
RA00.0,Vaping related disorder,25,no,,,excluded_emergency,,no,yes,
RA01,COVID-19,25,yes,both,all,decision_5a,default,no,no,
RA01.0,"COVID-19, virus identified",25,yes,both,all,annex,icd10 U07.1,no,yes,
RA01.1,"COVID-19, virus not identified",25,yes,both,all,annex,icd10 U07.2,no,yes,
RA02,Post COVID-19 condition,25,no,,,excluded_emergency,,no,yes,
RA03,Multisystem inflammatory syndrome associated with COVID-19,25,no,,,excluded_emergency,,no,yes,
RA04,International emergency code 05,25,no,,,excluded_emergency,,no,yes,
RA05,International emergency code 06,25,no,,,excluded_emergency,,no,yes,
RA06,International emergency code 07,25,no,,,excluded_emergency,,no,yes,
RA07,International emergency code 08,25,no,,,excluded_emergency,,no,yes,
RA08,International emergency code 09,25,no,,,excluded_emergency,,no,yes,
RA09,International emergency code 10,25,no,,,excluded_emergency,,no,yes,
RA20,National emergency code 01,25,no,,,excluded_emergency,,no,yes,
RA21,National emergency code 02,25,no,,,excluded_emergency,,no,yes,
RA22,National emergency code 03,25,no,,,excluded_emergency,,no,yes,
RA23,National emergency code 04,25,no,,,excluded_emergency,,no,yes,
RA24,National emergency code 05,25,no,,,excluded_emergency,,no,yes,
RA25,National emergency code 06,25,no,,,excluded_emergency,,no,yes,
RA26,National emergency code 07,25,no,,,excluded_emergency,,no,yes,
SA00,Hypochondrium pain disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA01,Jaundice disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA02,Liver distension disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA03,Tympanites disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA04,Liver abscess disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA05,Gallbladder distension disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA0Y,Other specified liver system disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA0Z,"Liver system disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA10,Inducible palpitation disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA11,Spontaneous palpitation disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA1Y,Other specified palpitation disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA1Z,"Palpitation disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA20,True heart pain disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA2Y,Other specified chest impediment disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA2Z,"Chest impediment disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA4Y,Other specified heart system disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA4Z,"Heart system disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA50,Dysphagia disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA51,Stomach ache disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA52,Epigastric distension disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA53,Epigastric upset disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA54,Food retention disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA55,Diarrhea disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA56,Dysentery disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA57,Constipation disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA58,Abdominal pain disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA59,Intestinal abscess disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA5Y,Other specified spleen system disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA5Z,"Spleen system disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA60,Common cold disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA70,Cough with dyspnea disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA7Y,Other specified cough disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA7Z,"Cough disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA80,Dyspnea disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA81,Wheezing disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA82,Lung distension disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA83,Pleural fluid retention disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA84,Lung heat disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA85,Lung withering disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA86,Chest bind disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA8Y,Other specified lung system disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA8Z,"Lung system disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SA90,Stony stranguria disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA91,Heat stranguria disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SA9Y,Other specified strangury disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SA9Z,"Strangury disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SB00,Kidney stagnation disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB01,Flooding urine disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB02,Enuresis disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB03,Turbid urine disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB04,Dribbling urinary block disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB05,Block and repulsion disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB06,Edema disorders (TM1),26,no,,,excluded_chapter,,no,no,
SB06.0,Kidney edema disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB06.1,Wind edema disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB06.Y,Other specified edema disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SB06.Z,"Edema disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SB07,Lower abdominal colic disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB08,Premature ejaculation disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB09,Involuntary ejaculation disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB0A,Persistent erection disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB0B,Impotence disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB0C,Male infertility disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB0Y,Other specified kidney system disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SB0Z,"Kidney system disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SB2Y,Other specified organ system disorders (TM1),26,no,,,excluded_chapter,,yes,yes,
SB2Z,"Organ system disorders (TM1), unspecified",26,no,,,excluded_chapter,,yes,yes,
SB30,Dampness sore disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB31,Impetigo disorder (TM1),26,no,,,excluded_chapter,,no,yes,
SB40,Septicemic furunculosis disorder (TM1),26,no,,,excluded_chapter,,no,yes,
